Protein,C(Time): sum_sq,Residual: sum_sq,C(Time): df,Residual: df,C(Time): F,Residual: F,C(Time): PR(>F),Residual: PR(>F)
SCF_OID00500,2.706071587622379,152.2603385861849,2.0,84.0,0.7464518188747298,,0.47716346104419916,
IL18_OID00501,0.35610154572042285,365.9222020879198,2.0,84.0,0.04087279983263828,,0.9599703073904325,
SLAMF1_OID00502,10.610865560329838,1428.1880927612146,2.0,84.0,0.31204317960124917,,0.7327946903463233,
TGF-alpha_OID00503,24.73226521314964,1005.1235036564993,2.0,84.0,1.0334602018293655,,0.3602524512784015,
MCP-4_OID00504,0.2514412927600535,274.10866391296383,2.0,84.0,0.03852681686586701,,0.9622228933929942,
CCL11_OID00505,9.429735407720504,475.3684170021402,2.0,84.0,0.8331409343975792,,0.4382414635213222,
TNFSF14_OID00506,1.6006703646141494,1002.1961496007565,2.0,84.0,0.0670808357631147,,0.9351696491340733,
FGF-23_OID00507,37.30633017069229,1049.9906443941786,2.0,84.0,1.492266503072628,,0.23076210591385407,
IL-10RA_OID00508,7.187553244682866,348.7917336472191,2.0,84.0,0.86549423955675,,0.4245619851122099,
FGF-5_OID00509,37.15553692961425,1845.9086160265379,2.0,84.0,0.8454007622560246,,0.4330054875789754,
MMP-1_OID00510,1.9648130511378976,89.72634367974958,2.0,84.0,0.9197092488503597,,0.40261115517353807,
LIF-R_OID00511,28.710023671730784,1515.9782545632515,2.0,84.0,0.7954078434720597,,0.4547671373005484,
FGF-21_OID00512,2.9901697604376825,125.5225894645404,2.0,84.0,1.000514174174685,,0.37202913612430394,
CCL19_OID00513,1.4601741860018376,109.3709922656403,2.0,84.0,0.560727433679356,,0.5729153069569581,
IL-15RA_OID00514,1.8597938530212892,229.84303167043205,2.0,84.0,0.33984646503835125,,0.712853827956287,
IL-10RB_OID00515,4.332209635556929,1697.4731363144535,2.0,84.0,0.10719038834891148,,0.8984772998767399,
IL-22 RA1_OID00516,9.450411429024385,2906.415902220944,2.0,84.0,0.13656589193436458,,0.8725421249262248,
IL-18R1_OID00517,10.265301986690364,639.170548792496,2.0,84.0,0.6745346515972905,,0.5121307444439192,
PD-L1_OID00518,0.9101656393203593,107.5092458043312,2.0,84.0,0.35556901702230204,,0.7018241905028222,
Beta-NGF_OID00519,5.086990701561175,2201.124874817534,2.0,84.0,0.09706564671088028,,0.9075980671953413,
CXCL5_OID00520,28.40655793786356,2546.7292959780434,2.0,84.0,0.46847359681079964,,0.6275824917958874,
TRANCE_OID00521,1.0895819264651518,558.2028533850246,2.0,84.0,0.08198173949492764,,0.921362403030644,
HGF_OID00522,5.24567681900427,414.34623394650106,2.0,84.0,0.5317254227212938,,0.5895547384729747,
IL-12B_OID00523,68.98172842303056,1726.9719739963848,2.0,84.0,1.6776372966046458,,0.19301293708316863,
IL-24_OID00524,34.94637066654235,647.4260189163697,2.0,84.0,2.2670506360733285,,0.10992222919466185,
IL13_OID00525,9.78336996212116,293.1447333909683,2.0,84.0,1.4017019294734103,,0.25187570310655716,
ARTN_OID00526,6.163630715995133,280.1612204688395,2.0,84.0,0.9240125726129478,,0.40091936495690594,
MMP-10_OID00527,10.092431660022678,750.680843598622,2.0,84.0,0.564663576186308,,0.5706943596432156,
IL10_OID00528,0.4495898903326892,293.3135161421876,2.0,84.0,0.06437744718459981,,0.9376972354494987,
TNF_OID00529,19.40315553526952,1808.3828151187543,2.0,84.0,0.4506416040166828,,0.638750620733284,
CCL23_OID00530,2.871262947116471,593.3789088043632,2.0,84.0,0.20323109229123487,,0.8164897078835838,
CD5_OID00531,8.067322200278241,1252.9794060491508,2.0,84.0,0.2704174791508065,,0.7637225922857608,
CCL3_OID00532,0.28767729992443775,46.18742948442257,2.0,84.0,0.261595995527341,,0.7704467863627671,
Flt3L_OID00533,45.55942583753216,844.5071931549817,2.0,84.0,2.2658136019277118,,0.11005132046549929,
CXCL6_OID00534,76.46073699757798,1474.9358310678385,2.0,84.0,2.1772818086420003,,0.11970508307016631,
CXCL10_OID00535,10.264544823013894,475.6339955877445,2.0,84.0,0.9063920715630441,,0.4078930679388113,
4E-BP1_OID00536,0.3169597895787126,137.30439042362534,2.0,84.0,0.09695473772712909,,0.9076985015641227,
IL-20_OID00537,0.9726398123899456,72.23687378213921,2.0,84.0,0.5655127358304675,,0.5702163829196749,
SIRT2_OID00538,7.0889469307392705,1258.6112967309514,2.0,84.0,0.2365589533991726,,0.7898634060199264,
CCL28_OID00539,9.927921851693863,969.8133045794331,2.0,84.0,0.42995153376655904,,0.6519641234135787,
EN-RAGE_OID00541,41.07852374626503,1787.1677798528044,2.0,84.0,0.9653811000807271,,0.38502251607106974,
CD40_OID00542,1.3609721982860667,1106.6397585410368,2.0,84.0,0.051652610424348086,,0.9496888497359466,
IL33_OID00543,1.8549757423523385,246.8184570530985,2.0,84.0,0.31565297874800957,,0.7301737670663426,
IFN-gamma_OID00544,74.27441447393302,980.0401606178832,2.0,84.0,3.1830587492847524,,0.046504376229523525,
FGF-19_OID00545,1.372425398102699,479.6974185146051,2.0,84.0,0.12016297043832928,,0.8869280615323984,
IL4_OID00546,9.85680213475214,1804.0147327250634,2.0,84.0,0.22948021551589093,,0.7954434102299863,
LIF_OID00547,1.7147306384407717,530.8715072854206,2.0,84.0,0.1356612397278121,,0.8733292770787822,
NRTN_OID00548,16.032919956573117,2022.831606279794,2.0,84.0,0.3328910998254049,,0.7177896024666088,
MCP-2_OID00549,29.05674768562447,1505.8194286403586,2.0,84.0,0.81044471839372,,0.4481063974840477,
CASP-8_OID00550,19.114366985054573,1048.6531831994746,2.0,84.0,0.7655566456422829,,0.46829203089799887,
CCL25_OID00551,2.5524515072701,1219.1563005174612,2.0,84.0,0.08793209144704642,,0.9159072531305277,
CX3CL1_OID00552,3.7605823909983966,197.35127723999105,2.0,84.0,0.8003214503135071,,0.45257952677924784,
TNFRSF9_OID00553,4.899356170966228,1117.5513415453786,2.0,84.0,0.18412841677236363,,0.8321638003434697,
NT-3_OID00554,2.054013126232665,2111.418238560141,2.0,84.0,0.04085810652114185,,0.9599843989258325,
TWEAK_OID00555,14.883552116337945,1130.7028105732186,2.0,84.0,0.5528501238705595,,0.5773866505514007,
CCL20_OID00556,0.11473228296545847,69.4960896848392,2.0,84.0,0.06933851827350342,,0.9330641301090685,
ST1A1_OID00557,3.8795099026452147,571.0426816975739,2.0,84.0,0.28533666770182387,,0.752486829248715,
STAMPB_OID00558,0.9060347880138337,86.76094939287083,2.0,84.0,0.43860125278559803,,0.6464063546341108,
IL5_OID00559,9.95518960344093,140.65868982533496,2.0,84.0,2.972571149807547,,0.05658040602358602,
ADA_OID00560,0.8454547911723028,403.11163370262807,2.0,84.0,0.08808751288838138,,0.9157652101905904,
TNFB_OID00561,0.11805147179795018,95.35156908189495,2.0,84.0,0.051998743840864045,,0.9493605925546317,
CSF-1_OID00562,4.494567797557259,177.40060195601626,2.0,84.0,1.0640992500364117,,0.34964293090260945,
DNER_OID01213,84.43442335942422,1064.7959706882043,2.0,84.0,3.330446281463471,,0.04055929688089661,
CD8A_OID05124,3.659671244394099,418.3138291306369,2.0,84.0,0.3674422922713144,,0.6936107893342187,
CLMP_OID01120,9.223962404458135,709.0526355495117,2.0,84.0,0.5463718792709993,,0.5810906173033152,
LRIG1_OID01121,0.35012264139240395,66.02096958360386,2.0,84.0,0.2227345498138966,,0.800798418186889,
NPTXR_OID01122,4.44750131553753,678.6336217159774,2.0,84.0,0.2752516958712576,,0.7600632154842739,
AHCY_OID01123,59.67386187699497,1844.9730619356042,2.0,84.0,1.3584492102038437,,0.26264739337351956,
THOP1_OID01124,4.091388958706162,325.57660387262126,2.0,84.0,0.527796943090201,,0.5918463853194798,
CTSO_OID01125,1.162688689656702,1085.1012100744238,2.0,84.0,0.04500310617313953,,0.9560175456476339,
FCRL1_OID01126,3.424121687382925,149.69368163576496,2.0,84.0,0.9607159721010087,,0.3867824427679476,
CD164_OID01127,0.009452936702576251,155.3184535832603,2.0,84.0,0.00255618912208248,,0.9974471527325837,
DDC_OID01128,23.970161685165607,1489.0347203942301,2.0,84.0,0.6761069953495871,,0.511338854442229,
ACP6_OID01129,6.849303380143309,384.92168884254477,2.0,84.0,0.7473487473024492,,0.47674314275969254,
TFF2_OID01130,0.9998531858588603,405.1399866358692,2.0,84.0,0.10365265140766086,,0.9016535187979438,
S100P_OID01131,10.417280993065585,2619.2339597860523,2.0,84.0,0.1670434212545462,,0.8464432547175834,
ANGPT2_OID01132,2.517332251492305,1016.3065928543703,2.0,84.0,0.10403155436169338,,0.901312786609275,
CD2AP_OID01133,44.36882697871847,951.5148455577685,2.0,84.0,1.9584463046541498,,0.14746609057358978,
ANGPTL7_OID01134,2.714407812114082,372.9074204422811,2.0,84.0,0.3057196554940565,,0.7374091734951476,
CLEC5A_OID01135,1.4578137399578732,832.2277745073109,2.0,84.0,0.07357141752986857,,0.929129590629124,
TINAGL1_OID01136,2.5154603575824317,109.40976649382421,2.0,84.0,0.965629837299997,,0.3849289101179315,
GLRX_OID01137,21.130039546458477,1560.0964948263927,2.0,84.0,0.5688504934754133,,0.5683415872006681,
ENO2_OID01138,24.582489171841996,1478.779304761821,2.0,84.0,0.6981870397379258,,0.5003500104845405,
NADK_OID01139,8.607475365289122,579.4685402150445,2.0,84.0,0.6238716000147013,,0.5383300353995772,
GHRL_OID01140,16.174003689416082,216.64574426961855,2.0,84.0,3.135571193635206,,0.04860428925271681,
SERPINB8_OID01141,52.485960165226324,1602.8880784949263,2.0,84.0,1.3752740172660054,,0.2584023612076032,
SERPINB6_OID01142,9.483326158368348,1671.104095103348,2.0,84.0,0.23834523523613177,,0.7884616646022387,
CDHR5_OID01143,37.327704409057276,1268.3632826440826,2.0,84.0,1.2360524832539939,,0.295758143851533,
CCDC80_OID01144,6.583461820617974,980.8960210323655,2.0,84.0,0.2818906291157555,,0.7550669481734587,
DIABLO_OID01145,3.823687342364322,497.55412501674255,2.0,84.0,0.32276864024370727,,0.7250354529730688,
CA13_OID01146,12.403282330536731,1685.8894910309486,2.0,84.0,0.30899881673975016,,0.7350125600844464,
SEMA3F_OID01147,2.977251810120067,133.22131679472017,2.0,84.0,0.9386228798332864,,0.39522963846243675,
KLK10_OID01148,36.31235002968746,1639.662413975947,2.0,84.0,0.9301418927745488,,0.3985222672177229,
PILRB_OID01149,13.401187897802608,2153.4997949390954,2.0,84.0,0.2613651940113734,,0.7706235267068363,
ANGPTL1_OID01150,1.304336162333218,135.27424048955555,2.0,84.0,0.4049708105529881,,0.6682914664437432,
APLP1_OID01151,0.6105257811990606,164.56748676156116,2.0,84.0,0.15581499915297908,,0.8559642356796918,
ADGRG2_OID01152,93.91338162828579,1506.4651288912921,2.0,84.0,2.6182896322936604,,0.07887286700600475,
TYMP_OID01153,11.329771657564772,1091.2000506497939,2.0,84.0,0.43607990059600743,,0.6480213907404166,
GRAP2_OID01154,0.5166165550506981,145.57434574253037,2.0,84.0,0.14905026844843416,,0.8617531514790697,
LILRA5_OID01155,5.051155347343187,1283.300270641122,2.0,84.0,0.16531479766806786,,0.8479019254341447,
ALDH1A1_OID01156,4.340980674005242,120.37485884997545,2.0,84.0,1.5146118554161638,,0.2258371620157006,
CD79B_OID01157,16.887145884542967,1430.2021968559397,2.0,84.0,0.49591598216671345,,0.6107845157798093,
ANXA4_OID01158,1.685122863297749,920.1024471645164,2.0,84.0,0.07692095643981121,,0.9260281883371302,
ANXA11_OID01159,2.9630795178556406,748.9629782246727,2.0,84.0,0.1661622047660209,,0.8471865335280706,
SIGLEC7_OID01160,30.316343052908874,1532.9539924087971,2.0,84.0,0.8306096689969165,,0.4393305752690898,
ITGB7_OID01161,3.607716421144028,621.7132214982503,2.0,84.0,0.24372023056369185,,0.784259109189788,
QDPR_OID01162,17.09699866155985,751.8250300454822,2.0,84.0,0.9551077911599635,,0.388909044125456,
SNAP23_OID01163,1.845857505970507,291.83170992819925,2.0,84.0,0.26565315767034153,,0.767346710289038,
APEX1_OID01164,7.293053043624938,2226.568821161115,2.0,84.0,0.1375696205395139,,0.8716696148432393,
ENTPD5_OID01165,23.306174755182525,1602.291593689414,2.0,84.0,0.6109121108622672,,0.5452495434856952,
CLSTN2_OID01166,0.3007887529820607,79.58437695560745,2.0,84.0,0.15873878905018468,,0.8534745406645334,
COMT_OID01167,1.026903877289819,71.57665282189971,2.0,84.0,0.6025702676191121,,0.5497516435689462,
CLUL1_OID01168,6.316584732121276,2066.604814897184,2.0,84.0,0.12837314460737498,,0.8796973448463612,
HDGF_OID01169,0.49017493773680687,215.3960015957357,2.0,84.0,0.09557906011451917,,0.9089452018813537,
CHRDL2_OID01170,11.741720558326044,1248.3634044728042,2.0,84.0,0.3950390260422259,,0.6748986238601833,
CTSH_OID01171,31.41293291406084,2619.4273472336636,2.0,84.0,0.503676188531777,,0.606118357052179,
NOMO1_OID01172,4.758228085616015,133.66761768347783,2.0,84.0,1.4950934494030022,,0.23013301625546637,
NQO2_OID01173,0.3481090073928207,372.6813636847305,2.0,84.0,0.03923077388668872,,0.9615463941982365,
SOST_OID01174,5.833465279949429,877.6658533943787,2.0,84.0,0.27915583226841445,,0.7571209910984219,
FAM3C_OID01175,1.5231336010194603,65.05348796027562,2.0,84.0,0.9833694279679681,,0.37831279155179254,
TXNDC5_OID01176,18.097715399083953,400.3831288584505,2.0,84.0,1.8984417473550677,,0.1561736674803484,
PPP1R2_OID01177,19.168987257008013,1394.3150788396156,2.0,84.0,0.577414299689249,,0.5635601696328076,
DPP7_OID01178,28.687329365390447,667.3886257055667,2.0,84.0,1.805346670498926,,0.17073835301992726,
LRP11_OID01179,20.531843771683068,501.94158595306607,2.0,84.0,1.718003573609702,,0.18566784842392406,
ADGRE2_OID01180,0.469596213524882,96.375920964725,2.0,84.0,0.20464697790295533,,0.8153400483302133,
ENPP7_OID01181,2.9250068244726615,1740.160995786945,2.0,84.0,0.0705970809168124,,0.9318924997096065,
SSC4D_OID01182,4.442832547690979,97.48608239654557,2.0,84.0,1.9141087877958798,,0.15385057130843957,
MCFD2_OID01183,0.15016007298530082,306.4926298918366,2.0,84.0,0.020577079023428136,,0.9796381208018138,
REG4_OID01184,2.5130091216041337,919.7514564576918,2.0,84.0,0.11475533130860413,,0.8917237916031008,
SUMF2_OID01185,21.954828782036397,1336.628249699087,2.0,84.0,0.6898723029781244,,0.5044594438629926,
CANT1_OID01186,3.1915992652396374,871.3423172821065,2.0,84.0,0.15383984741861856,,0.8576503439241618,
CD1C_OID01187,1.0639260094885699,271.8800950756125,2.0,84.0,0.1643551448151901,,0.8487128234795395,
GAL_OID01188,20.177541194615667,1468.0724664696345,2.0,84.0,0.5772581051205122,,0.5636470077664362,
CDH2_OID01189,10.42546235757797,620.0020253430985,2.0,84.0,0.706238691359057,,0.49640326344767016,
TYRO3_OID01190,6.981012017965766,415.3910535534178,2.0,84.0,0.7058469416863774,,0.49659455108064443,
CRKL_OID01191,19.80407913594106,1048.541499019046,2.0,84.0,0.793265049106479,,0.45572452822976195,
IGFBPL1_OID01192,12.096329345857349,1397.4650352154108,2.0,84.0,0.3635481530653799,,0.6962936794902753,
RTN4R_OID01193,6.571599092471687,988.3265825673938,2.0,84.0,0.27926716406516366,,0.7570372607495233,
VCAN_OID01194,23.230825049589185,688.2017753660527,2.0,84.0,1.417745037876103,,0.24799624696881986,
FBP1_OID01195,3.336568681155524,531.5863490152269,2.0,84.0,0.26361829055267544,,0.7688999519220836,
TSHB_OID01196,7.713857881445992,1653.7755841991193,2.0,84.0,0.19590447102750508,,0.8224652889059889,
BAG6_OID01197,2.3081976337290806,1370.1364828199426,2.0,84.0,0.07075521441272459,,0.9317453954641081,
NECTIN2_OID01198,1.8273625471554054,129.69216406095808,2.0,84.0,0.5917799856007743,,0.5556316812030979,
ARG1_OID01199,20.299591845630523,471.4645798699135,2.0,84.0,1.8083709655383373,,0.1702440048346988,
USP8_OID01200,5.598256193249536,1463.7369190584182,2.0,84.0,0.16063457651101065,,0.8518641839385915,
FKBP4_OID01201,1.628240906892916,80.36384656176017,2.0,84.0,0.85095625726361,,0.43065395421825636,
SDC4_OID01202,17.651001018205363,490.9806474894888,2.0,84.0,1.509921106983135,,0.22686200819949814,
PAG1_OID01203,17.642034391268858,225.76759704144587,2.0,84.0,3.2819831284170835,,0.04242303908623697,
KYAT1_OID01204,0.20068313105909366,151.69616080321555,2.0,84.0,0.055562984981642784,,0.9459871775172891,
DAB2_OID01205,13.158475912012618,638.5265843927011,2.0,84.0,0.8655175866015944,,0.4245522730961506,
NPDC1_OID01206,0.5966181067099035,461.28445551554927,2.0,84.0,0.054322143705905296,,0.9471601905803371,
METRNL_OID01207,0.46363229963240765,246.78685232686996,2.0,84.0,0.07890435167417129,,0.9241967227848045,
MEP1B_OID01208,2.475666309760009,1332.9195625982209,2.0,84.0,0.07800769673395681,,0.9250242334920142,
ROR1_OID01209,7.5152707505794085,2312.201300348077,2.0,84.0,0.13651119886353266,,0.8725896935934706,
RNASE3_OID01211,1.5749590080772145,757.9132327402313,2.0,84.0,0.08727684843301159,,0.9165063416213545,
NT-proBNP_OID01214,17.51419756885114,497.7523316008243,2.0,84.0,1.4778359661842109,,0.2340009224233019,
IFNL1_OID05127,6.519047908347751,884.6891755529905,2.0,84.0,0.3094872410747673,,0.7346562724013775,
EIF4B_OID05128,44.03187436252962,618.9164999913208,2.0,84.0,2.9880262091125016,,0.05576975524672415,
CRADD_OID05129,1.2970735167282303,674.7369051770302,2.0,84.0,0.08073826595907418,,0.9225065875812773,
TDGF1_OID05131,4.443486609345775,361.41353757202853,2.0,84.0,0.5163792115986483,,0.5985587373401762,
ECE1_OID05132,1.3935056453892378,2541.8978030309895,2.0,84.0,0.02302501581163468,,0.9772442024985533,
CETN2_OID05133,3.3924715365468168,128.6447247721582,2.0,84.0,1.1075759599728507,,0.3351343214577994,
CDH15_OID05134,44.00792704890605,937.8817973202492,2.0,84.0,1.9707525418823348,,0.14574258270431475,
SMOC1_OID05135,0.10705371470977289,58.77634406472821,2.0,84.0,0.07649771501369498,,0.9264194899516301,
FOLR2_OID05136,3.699307992761163,200.66798145011495,2.0,84.0,0.7742686928586726,,0.46430277865071934,
KLB_OID05137,4.360864305405802,1874.1497750991018,2.0,84.0,0.09772767537608285,,0.9069987993295279,
CDH17_OID05138,27.85250047880564,2005.871634017202,2.0,84.0,0.5831903698478668,,0.5603584984694076,
GPNMB_OID05139,1.269895082868914,334.38119909620843,2.0,84.0,0.15950535982481667,,0.8528230101805973,
BST2_OID05140,0.5803998490189459,1441.9434127962036,2.0,84.0,0.01690551338039297,,0.9832399273583688,
PTPN1_OID05141,2.551544837831152,357.17530135339445,2.0,84.0,0.3000344166655518,,0.7415832740505433,
SRP14_OID05142,0.1369149046606062,66.7424641093082,2.0,84.0,0.08615843110508534,,0.9175298372189755,
ATP6V1F_OID05143,2.060298694381944,342.1280865942646,2.0,84.0,0.25292441209792293,,0.7771158045533373,
RBKS_OID05144,4.969201838597525,632.5090038987565,2.0,84.0,0.3299660177715082,,0.7198757832230844,
FKBP7_OID05146,10.166454880354443,778.9001142594543,2.0,84.0,0.5481975123098447,,0.5800443479177726,
ANXA10_OID05147,6.346042512886566,2183.0896866416233,2.0,84.0,0.12209016751449206,,0.8852253282666528,
GSTP1_OID05148,0.681563829910162,309.6832155749228,2.0,84.0,0.09243536432248547,,0.9118007437550103,
KIR2DL3_OID05149,10.24868418365453,927.0247844560561,2.0,84.0,0.46432926382443956,,0.630160116245007,
RPS6KB1_OID05150,3.044579526998437,247.18557691036747,2.0,84.0,0.5173131124082634,,0.5980067927742252,
EREG_OID05151,15.417913529455813,1136.4384449050622,2.0,84.0,0.5698085726862581,,0.5678046072297326,
CD302_OID05152,3.5640171899149546,1666.9051850177693,2.0,84.0,0.08980038176246503,,0.9142012762176951,
IMPA1_OID05153,21.481366960563342,1013.7302628151392,2.0,84.0,0.8899975125909663,,0.41449310687779883,
CRIP2_OID05154,0.9576095675521653,824.4317984011324,2.0,84.0,0.0487846319309749,,0.9524131842984457,
SCGB1A1_OID05155,10.376708734100752,446.008178510616,2.0,84.0,0.9771609307425695,,0.38061495309023496,
CTF1_OID05156,16.31842560412308,1165.2369814782496,2.0,84.0,0.5881841086983752,,0.5576054846179069,
FHIT_OID05157,1.4651621346398114,183.09715902866373,2.0,84.0,0.3360882822067083,,0.7155164375543672,
